image_id,image_path,relative_path,original_label,class_label,exists,is_valid,width,height,mode,sha256,error,is_exact_duplicate,has_label_conflict
7062,data/raw/extracted/InfraredSolarModules/images/7062.jpg,images/7062.jpg,Cracking,Cracking,True,True,24,40,L,14e07e22ac8dfca248b1d8b8e1224f170f6ca1a6c25fa9de92a0c109659a1995,,False,False
7061,data/raw/extracted/InfraredSolarModules/images/7061.jpg,images/7061.jpg,Cracking,Cracking,True,True,24,40,L,438724870d997994dddbb3a3549b37ee5d5ca0722b6760f0bbe9e4176def5f5d,,False,False
7060,data/raw/extracted/InfraredSolarModules/images/7060.jpg,images/7060.jpg,Cracking,Cracking,True,True,24,40,L,bfd5eedd6e8e6c2d41e89eae0210621096e4c870614270cd64076bc82b192607,,False,False
18620,data/raw/extracted/InfraredSolarModules/images/18620.jpg,images/18620.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,89d2bfb8c07b681e9843fa788f94a55654d25b96f87e1ef56a5a1a0727a53f2b,,False,False
18621,data/raw/extracted/InfraredSolarModules/images/18621.jpg,images/18621.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ffe8b2604c2ccbf979a762136d3906d9f7e49409349299c0f3b05c518452132c,,False,False
18622,data/raw/extracted/InfraredSolarModules/images/18622.jpg,images/18622.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c0c4deaf60ea0ac47ea8ce807df561a1b6cb7cce024dc5f669a8bef83d08ad07,,False,False
17430,data/raw/extracted/InfraredSolarModules/images/17430.jpg,images/17430.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,82117bd029430cd978c19207554677cf9219334796a1a890fb530e3a2f761e1d,,False,False
18624,data/raw/extracted/InfraredSolarModules/images/18624.jpg,images/18624.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,400b27373cc8a79318a75867c6f970c2e616498b93f6d9925376e9d793eccf70,,False,False
8855,data/raw/extracted/InfraredSolarModules/images/8855.jpg,images/8855.jpg,Vegetation,Vegetation,True,True,24,40,L,d7532fed5d8321ca4def57425c3b0eac131a7c5d9273e4b54b94e44c26ad03b2,,False,False
12891,data/raw/extracted/InfraredSolarModules/images/12891.jpg,images/12891.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c73ab0e2b5cb5c4448d8267c036e27975d87ea2ba56dbb0529bf4329c69dfcb9,,False,False
11684,data/raw/extracted/InfraredSolarModules/images/11684.jpg,images/11684.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,73439c638f71bd7e714ff612349f01040540f5aa3d032a856da165b2fbfdcca1,,False,False
15677,data/raw/extracted/InfraredSolarModules/images/15677.jpg,images/15677.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a91705092b25c512244355d3468aff14ab2d45d52c9bf599a0bc77d02865012d,,False,False
10400,data/raw/extracted/InfraredSolarModules/images/10400.jpg,images/10400.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,845407199041ac6f7ec40e62000d8e77834ffce5baadcda26a32394152c96897,,False,False
8854,data/raw/extracted/InfraredSolarModules/images/8854.jpg,images/8854.jpg,Vegetation,Vegetation,True,True,24,40,L,422f2aba576b95bdaf0ce9a8432752e85b7aa2eff6c8d808f5a25bb0ee987aae,,False,False
14205,data/raw/extracted/InfraredSolarModules/images/14205.jpg,images/14205.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,393f5d1b4032d95c86917855b252b530edfc2f62b6fa196c3e5f261f940f68e0,,False,False
3786,data/raw/extracted/InfraredSolarModules/images/3786.jpg,images/3786.jpg,Cell-Multi,Cell-Multi,True,True,24,40,L,8d79c200fdbfa64d3bd4a4c4c85475c440c608bb1ff83d2be3a5d7fbbebee1f9,,False,False
6961,data/raw/extracted/InfraredSolarModules/images/6961.jpg,images/6961.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,7975b521d75edd7776afac987a53e764650aa54d6537567deeaf9a11fedcbcf5,,False,False
6960,data/raw/extracted/InfraredSolarModules/images/6960.jpg,images/6960.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,4e0e1b3cc13fddc036ddf395d66ee2af4f0ffb90117fb0822d1ec108c018a349,,False,False
6963,data/raw/extracted/InfraredSolarModules/images/6963.jpg,images/6963.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,ece1a015ce90b1f977211a79e266f2b71a8108b831eec381d1d6c558e0ac1d0c,,False,False
6962,data/raw/extracted/InfraredSolarModules/images/6962.jpg,images/6962.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,d6d94ebc38a48d3794669442b8113618d7fe91080b59988bf5725b145fef8c10,,False,False
6965,data/raw/extracted/InfraredSolarModules/images/6965.jpg,images/6965.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,8081ba56fe1c897f33d408ca59e741b666ea7bb43e5487ece24445a6224f18c6,,False,False
6964,data/raw/extracted/InfraredSolarModules/images/6964.jpg,images/6964.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,5222c4c6e7e93b01cb8f85e0785b31ff775df07a6f72f92d8547e7f19c8da7f5,,False,False
6967,data/raw/extracted/InfraredSolarModules/images/6967.jpg,images/6967.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,b15af699cec4529bd42f401f8366e02de0fc8a3e9ba3e93586521da9d231c2fd,,False,False
6966,data/raw/extracted/InfraredSolarModules/images/6966.jpg,images/6966.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,a93672af7b26c2c09f9c40abeed6e39cc4838ad90cde730d8af847733dd317e0,,False,False
6969,data/raw/extracted/InfraredSolarModules/images/6969.jpg,images/6969.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,e8bb0da142ef71e8f51e4dc2be5a893bdf5964f2a24ae10d873f1ea6be920a97,,False,False
6968,data/raw/extracted/InfraredSolarModules/images/6968.jpg,images/6968.jpg,Hot-Spot,Hot-Spot,True,True,24,40,L,c6cbbc9e91940fb9a276d3801fef8c6fb93a8d3884a60c99fd443e45e6fa9fab,,False,False
8154,data/raw/extracted/InfraredSolarModules/images/8154.jpg,images/8154.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,7e9a01a72a26e45f1d31e3592493bdbc6f8cdf74d013bcea730abe339b092e67,,False,False
8155,data/raw/extracted/InfraredSolarModules/images/8155.jpg,images/8155.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,5629269c86c54ad7b111f39113b5a14b4ea2956e0481de3e0264155348fe7143,,False,False
8152,data/raw/extracted/InfraredSolarModules/images/8152.jpg,images/8152.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,c84b6975ecb4e5716ed47670a03f4ace6bb1114e73854c75e68ed354f2205dfa,,False,False
8153,data/raw/extracted/InfraredSolarModules/images/8153.jpg,images/8153.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,bb6bbc09b2104fdea04be9a8947b33292a2a4ab702e8cad9ccf124cd13238b75,,False,False
8150,data/raw/extracted/InfraredSolarModules/images/8150.jpg,images/8150.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,8a03e8f50e6908d928f93befd613559570c9314bf1e0e3c01bcb48802a0324c8,,False,False
8151,data/raw/extracted/InfraredSolarModules/images/8151.jpg,images/8151.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,0030f46ce0abaf1342a2dada54c6b6d21ba88f4525c53bb1dc6ffcec1a8224e8,,False,False
11230,data/raw/extracted/InfraredSolarModules/images/11230.jpg,images/11230.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,274a9a33f3a84a107c507ba5ea4c6caf4af6a2fd95d137f2665fcac74510a802,,False,False
17585,data/raw/extracted/InfraredSolarModules/images/17585.jpg,images/17585.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,2da595c7b86a7e8785ddd823a32573ca70363dc130fd2660accad155f82af07e,,False,False
5899,data/raw/extracted/InfraredSolarModules/images/5899.jpg,images/5899.jpg,Cell,Cell,True,True,24,40,L,076ff36e54851fa62611dc0815d104cb1b86d5762c1bf580434ddf94fc313f34,,False,False
11682,data/raw/extracted/InfraredSolarModules/images/11682.jpg,images/11682.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a08a5cfe33b9c1f31c7aa2b08aa8a9dd2d2343316d4b9fe5a69c93a895410363,,False,False
16370,data/raw/extracted/InfraredSolarModules/images/16370.jpg,images/16370.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,d0604e010f56892ff507bfc441aff61837d3fcea5baa3d92cca93b670555ec17,,False,False
8228,data/raw/extracted/InfraredSolarModules/images/8228.jpg,images/8228.jpg,Soiling,Soiling,True,True,24,40,L,02def2f8e7da00657dc4229a84d108c1ea5f768a0626ae697506dd999a477b8f,,False,False
19941,data/raw/extracted/InfraredSolarModules/images/19941.jpg,images/19941.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f3597fdebf75ac9b135f4df54009462c7ac3000c4035d10a793d4b979f84823c,,False,False
18761,data/raw/extracted/InfraredSolarModules/images/18761.jpg,images/18761.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,1c04fd0b27dcf3db0a81a81a660d60a973e3653d3a1985ed116b9d792c9b3b9c,,False,False
18760,data/raw/extracted/InfraredSolarModules/images/18760.jpg,images/18760.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c8e66dffe25c6edd59c8081e2c07e63b13cbd377ac30f5a77b91f9041790d2b7,,False,False
10336,data/raw/extracted/InfraredSolarModules/images/10336.jpg,images/10336.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e8c7e85270e21857aaf92aca65c45fbfb84bde429d95b0a7c80ddc4cdfc53f54,,False,False
11237,data/raw/extracted/InfraredSolarModules/images/11237.jpg,images/11237.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,579dd36b5a55b8c89456d14b9697cf1e70e61ee0a8f522dd730ac873392efeea,,False,False
18763,data/raw/extracted/InfraredSolarModules/images/18763.jpg,images/18763.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,1bb6ed6cf85fe974ca23781a6b02f2b0f796b6273cc88bc5e9b494e1a039e382,,False,False
18762,data/raw/extracted/InfraredSolarModules/images/18762.jpg,images/18762.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,a75cfdb78f31d48855cabca31941c65f22bbc7de2b10116a857bf685da6a5912,,False,False
8229,data/raw/extracted/InfraredSolarModules/images/8229.jpg,images/8229.jpg,Soiling,Soiling,True,True,24,40,L,dfe4e465557be748011ca7a16760eb7d8c9b9213b25fd0a955367707f2e5b9b3,,False,False
18601,data/raw/extracted/InfraredSolarModules/images/18601.jpg,images/18601.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bd66c4cad456b0a18db5df7a3992ec6f51c35caca3dec7172a962dc290a007ab,,False,False
18765,data/raw/extracted/InfraredSolarModules/images/18765.jpg,images/18765.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,00726be61fec761157082ab2ab44c55a54e601d986fad8dbbcfc93c14b537b58,,False,False
6465,data/raw/extracted/InfraredSolarModules/images/6465.jpg,images/6465.jpg,Cell,Cell,True,True,24,40,L,826068123537bd20c741c05f4fad0331e40d0bcaad5614de59aa5c3b160412de,,False,False
17600,data/raw/extracted/InfraredSolarModules/images/17600.jpg,images/17600.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ba195fdbf4257031caa73fc76100783c1cc6ae28117c0ea9bfad723b519e7e3a,,False,False
14034,data/raw/extracted/InfraredSolarModules/images/14034.jpg,images/14034.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,23e3a25208a7300f16313ba3bc08df31644b13a1f7351f970a663e73ac7ee74a,,False,False
14888,data/raw/extracted/InfraredSolarModules/images/14888.jpg,images/14888.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4bc4f06a4ae96131b8a83c132ba60146d73e30a3891f8d059cc59e02bf028567,,False,False
18095,data/raw/extracted/InfraredSolarModules/images/18095.jpg,images/18095.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e83754db0ba6830ee73d0ef26aa7e2d9410a160b260edc4c5917eabfb6a49088,,False,False
9988,data/raw/extracted/InfraredSolarModules/images/9988.jpg,images/9988.jpg,Vegetation,Vegetation,True,True,24,40,L,e439d5f0b414c81fe4406029e12d0ceadfd10e9941dcced588c6059736c2aa05,,False,False
9989,data/raw/extracted/InfraredSolarModules/images/9989.jpg,images/9989.jpg,Vegetation,Vegetation,True,True,24,40,L,465839686024012e50b337e1e1c41c2a3d5999b0eae053dc30bd891136013b23,,False,False
9986,data/raw/extracted/InfraredSolarModules/images/9986.jpg,images/9986.jpg,Vegetation,Vegetation,True,True,24,40,L,6f11b25687c6b33d33a048782cc6bf257975489edd9b2cbca2a66c5e462424b0,,False,False
9987,data/raw/extracted/InfraredSolarModules/images/9987.jpg,images/9987.jpg,Vegetation,Vegetation,True,True,24,40,L,0ac61e6b8903c9c8963188c5c54e50fb42fb2dfd9b08380cc70ffafb5e6e6b8d,,False,False
9984,data/raw/extracted/InfraredSolarModules/images/9984.jpg,images/9984.jpg,Vegetation,Vegetation,True,True,24,40,L,66de2abff09bf2a81335eaed6edc1e774b86ec0d9bbdbe4356424691398ecedf,,False,False
9985,data/raw/extracted/InfraredSolarModules/images/9985.jpg,images/9985.jpg,Vegetation,Vegetation,True,True,24,40,L,3f4acb7ad593ab50155ada3692f95939d581b23d7a20a51577df285b1fda2b49,,False,False
9982,data/raw/extracted/InfraredSolarModules/images/9982.jpg,images/9982.jpg,Vegetation,Vegetation,True,True,24,40,L,6a731fca05d19b1867fd607089df89abe809a736c9b73ab2ed6ca4d39f6230a8,,False,False
9983,data/raw/extracted/InfraredSolarModules/images/9983.jpg,images/9983.jpg,Vegetation,Vegetation,True,True,24,40,L,98eba97fd5c61f637d4c9021e4d6f3ee7d61020235747331f139cafce007a801,,False,False
9980,data/raw/extracted/InfraredSolarModules/images/9980.jpg,images/9980.jpg,Vegetation,Vegetation,True,True,24,40,L,8fd2d61160bc4ba2229d1c45c4c90c5d3831247948e98a51649011655fe304eb,,False,False
9981,data/raw/extracted/InfraredSolarModules/images/9981.jpg,images/9981.jpg,Vegetation,Vegetation,True,True,24,40,L,aece5552e720a3bbb8cb9035a7c6af772a2a28bd354c0462023d83317902153a,,False,False
11025,data/raw/extracted/InfraredSolarModules/images/11025.jpg,images/11025.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ae9f1ec28ada40cca5a0b29587cc1d33e73a19ae981b8a49440f31cda505bc61,,False,False
11024,data/raw/extracted/InfraredSolarModules/images/11024.jpg,images/11024.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,38f3e557cd7d8daac2e471c318469faf42408b911a5f94e93c211a19c068a654,,False,False
11027,data/raw/extracted/InfraredSolarModules/images/11027.jpg,images/11027.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,e8e31f9246b1dd2139e48f2e31087e1e561624fb87f12d1f69745048c0368829,,False,False
11026,data/raw/extracted/InfraredSolarModules/images/11026.jpg,images/11026.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,86fa5b59c3f1fa0d2b7e01698c60855cc33cd724c44aa1114380868af6f092dc,,False,False
11021,data/raw/extracted/InfraredSolarModules/images/11021.jpg,images/11021.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,6122a55c4e2e69222a792cf06b8bc5d1a5c5b81fbb82b8972c238ce005996795,,False,False
11020,data/raw/extracted/InfraredSolarModules/images/11020.jpg,images/11020.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,92526eec59f953609089a29b197cf6c4be6d694006b108d97278c0fffa6afe41,,False,False
11023,data/raw/extracted/InfraredSolarModules/images/11023.jpg,images/11023.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,59ba691be6a4dd36dd63b851cbc8270f34427229d39ecccb2e964dbfdceaad7d,,False,False
11022,data/raw/extracted/InfraredSolarModules/images/11022.jpg,images/11022.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,79a58dc48753e124b085a78d2315199f13194fa804ac2491da6b75545d8f3630,,False,False
10236,data/raw/extracted/InfraredSolarModules/images/10236.jpg,images/10236.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,1957b4e01c84790fd66a5e889a11238e557a3a30bbc2f33ece06e40b59d10854,,False,False
11029,data/raw/extracted/InfraredSolarModules/images/11029.jpg,images/11029.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,5a406ceaf98571284ac058f4d02d9bb9461b2e4ba97d2fd38a66308e4d91750c,,False,False
11028,data/raw/extracted/InfraredSolarModules/images/11028.jpg,images/11028.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,48683bc9ca3b65fcb6dd2654d79ebeee9973372b46c95cd6b0df344559da6024,,False,False
414,data/raw/extracted/InfraredSolarModules/images/414.jpg,images/414.jpg,Offline-Module,Offline-Module,True,True,24,40,L,fb2e8a083b50d7e0e7ede52818308ad6e2cf1740133cf530e7e6ced91e36081a,,False,False
415,data/raw/extracted/InfraredSolarModules/images/415.jpg,images/415.jpg,Offline-Module,Offline-Module,True,True,24,40,L,966b27e420d516cbe492c1f708ddaaa78a2ba764bbc8f6022445df6e16ed4451,,False,False
416,data/raw/extracted/InfraredSolarModules/images/416.jpg,images/416.jpg,Offline-Module,Offline-Module,True,True,24,40,L,d470d16862de7a1ee17ffa79f1bb6db3e0531a5639a963bff9c28cdfd2d4b657,,False,False
417,data/raw/extracted/InfraredSolarModules/images/417.jpg,images/417.jpg,Offline-Module,Offline-Module,True,True,24,40,L,30613169ed5f55b3b0da7f4e0c927e7df06c92f2fd31fe696c34181e83672aad,,False,False
410,data/raw/extracted/InfraredSolarModules/images/410.jpg,images/410.jpg,Offline-Module,Offline-Module,True,True,24,40,L,26daf5f81c2fca70b2d98ec7cc52ad688f37748a053b1270a047291a1fb8f221,,False,False
411,data/raw/extracted/InfraredSolarModules/images/411.jpg,images/411.jpg,Offline-Module,Offline-Module,True,True,24,40,L,4603bcd41e12fbb24707f6a326f5d630148cee371953015f0d185548012f5fb8,,False,False
412,data/raw/extracted/InfraredSolarModules/images/412.jpg,images/412.jpg,Offline-Module,Offline-Module,True,True,24,40,L,55b0a216d14422c9cd7b9ae4c34affb850f50e579c30572e423bbe05d1c53b67,,False,False
413,data/raw/extracted/InfraredSolarModules/images/413.jpg,images/413.jpg,Offline-Module,Offline-Module,True,True,24,40,L,588c8950d2d5566b6f61a2b71172a47023bfa1bbb420b205ac4b3d9474cde804,,False,False
1384,data/raw/extracted/InfraredSolarModules/images/1384.jpg,images/1384.jpg,Diode,Diode,True,True,24,40,L,4796470fc0f8048de4b177a8c04c5b1c52555d8b71d1c3d321093c00747d2873,,False,False
1385,data/raw/extracted/InfraredSolarModules/images/1385.jpg,images/1385.jpg,Diode,Diode,True,True,24,40,L,5aa090acef06faf967dd1e32b94780cc74f68df848e7c6cd5bfe93bcf4b4e12d,,False,False
1386,data/raw/extracted/InfraredSolarModules/images/1386.jpg,images/1386.jpg,Diode,Diode,True,True,24,40,L,ad0b4d21baf7752506f1156ad76bd86c18c4ce73b4c13fcfc39f265895cac9f9,,False,False
1387,data/raw/extracted/InfraredSolarModules/images/1387.jpg,images/1387.jpg,Diode,Diode,True,True,24,40,L,c7da3beed0a1530f9d9574bb5f63b1cae2570bca4df4e03413c22fc29df9f132,,False,False
418,data/raw/extracted/InfraredSolarModules/images/418.jpg,images/418.jpg,Offline-Module,Offline-Module,True,True,24,40,L,38c273c0c9313917517240abf60ec4f704ab229bddf08c543c1ee5f15ac96fe5,,False,False
419,data/raw/extracted/InfraredSolarModules/images/419.jpg,images/419.jpg,Offline-Module,Offline-Module,True,True,24,40,L,378f308d4ad77518f420eafcd29415285753ca1ae2ae4acd1f280a1071578e6f,,False,False
1382,data/raw/extracted/InfraredSolarModules/images/1382.jpg,images/1382.jpg,Diode,Diode,True,True,24,40,L,c217a19a6b71358c1a95a48a52b17000cdd612025a471bbb0d45098194a4b2bb,,False,False
1383,data/raw/extracted/InfraredSolarModules/images/1383.jpg,images/1383.jpg,Diode,Diode,True,True,24,40,L,736432c5a7943c491c65d43043cd0d770fd9e146c57b4fe7df9a72a23c904749,,False,False
15626,data/raw/extracted/InfraredSolarModules/images/15626.jpg,images/15626.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,07130489f4886ce881c1497cc9be077a14f3b64881fc4d63e1e8829441da1c21,,False,False
18607,data/raw/extracted/InfraredSolarModules/images/18607.jpg,images/18607.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,82c9e76c1a9c19e7f86075b3de02fde474b0031a0598e77635bf4205394ba3e0,,False,False
15886,data/raw/extracted/InfraredSolarModules/images/15886.jpg,images/15886.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,dbde653772a097736f55f4095994fe7fdadc0d9586949327d9e12f7c1df6ae98,,False,False
17581,data/raw/extracted/InfraredSolarModules/images/17581.jpg,images/17581.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0c83ad7fed4388d519eb04d28d6f6f6223626b33d2c2ed521167bb0b6d347e19,,False,False
13430,data/raw/extracted/InfraredSolarModules/images/13430.jpg,images/13430.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0863734c37392f6bb340de959a57fdf8b9b15a0ad88a837ecc1c481fdebbfa4e,,False,False
19963,data/raw/extracted/InfraredSolarModules/images/19963.jpg,images/19963.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,b0929ba20dd239ef5c6fa2e197e99b52fecd145d4b31f5b174c31309da832389,,False,False
19825,data/raw/extracted/InfraredSolarModules/images/19825.jpg,images/19825.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,29784a40368025f645393bc97c5921f98943e07add2fc8e0c9c768eeeb3d5f26,,False,False
12408,data/raw/extracted/InfraredSolarModules/images/12408.jpg,images/12408.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,261e69ea176882a1c67ae5adbb9943a02a5fce627310385b754f209a4ab838a2,,False,False
16699,data/raw/extracted/InfraredSolarModules/images/16699.jpg,images/16699.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,6dd3cb78c94f86d5bfef1825d90c24ca2c97ea5a1e9d1c8146a4d086cb7d4771,,False,False
16922,data/raw/extracted/InfraredSolarModules/images/16922.jpg,images/16922.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f0a96297213cbac208f04af35abbda9a3830baa1d7321f3b9c084451b2a717ba,,False,False
9194,data/raw/extracted/InfraredSolarModules/images/9194.jpg,images/9194.jpg,Vegetation,Vegetation,True,True,24,40,L,93bfd49be2e406aabf7f11a9a77d3840623e5ffc753a7cf7da27e7977e0570d6,,False,False
11368,data/raw/extracted/InfraredSolarModules/images/11368.jpg,images/11368.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,92f0daec14d3358cfcb72812640e8ffdfcb4492bc907638b73b993e995a800fc,,False,False
11369,data/raw/extracted/InfraredSolarModules/images/11369.jpg,images/11369.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c15166fb31c32d3dffef3662a6bf96b74eac95afd0677f6814d0a9025024aac0,,False,False
11366,data/raw/extracted/InfraredSolarModules/images/11366.jpg,images/11366.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,abaf6668972ba5e7aeb84a73f05c7a6a4b4b1cf2f376338e282950206662b947,,False,False
11367,data/raw/extracted/InfraredSolarModules/images/11367.jpg,images/11367.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,880d3c48ee4e4cd0f4cd99c7eeca5deba4d502329d3c96c25c99902eec57aa00,,False,False
11364,data/raw/extracted/InfraredSolarModules/images/11364.jpg,images/11364.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c9d67913830d3cc1a2fd74efe4fe23b8e8bc70284cefb3677db957fadb6e1913,,False,False
